Lower_Bound,Reaction_Number,Upper_Bound,Reaction_ID
-1000.0,3540,1000.0,EX_13ppd_e
-1000.0,3541,1000.0,EX_23dhbzs3_e
-1000.0,3542,1000.0,EX_2dhglcn_e
-1000.0,3543,1000.0,EX_2hxmp_e
-1000.0,3544,1000.0,EX_2obut_e
-1000.0,3545,1000.0,EX_2pg_e
-1000.0,3546,1000.0,EX_2pglyc_e
-1000.0,3547,1000.0,EX_34dhbz_e
-1000.0,3548,1000.0,EX_34dhcinm_e
-1000.0,3549,1000.0,EX_3amba_e
-1000.0,3550,1000.0,EX_3hoxpac_e
-1000.0,3551,1000.0,EX_3httdca_e
-1000.0,3552,1000.0,EX_3mb_e
-1000.0,3553,1000.0,EX_3ntym_e
-1000.0,3554,1000.0,EX_3oxoadp_e
-1000.0,3555,1000.0,EX_3pg_e
-1000.0,3556,1000.0,EX_4abz_e
-1000.0,3557,1000.0,EX_4crsol_e
-1000.0,3558,1000.0,EX_4hba_e
-1000.0,3559,1000.0,EX_4hbald_e
-1000.0,3560,1000.0,EX_4hbz_e
-1000.0,3561,1000.0,EX_4hoxpac_e
-1000.0,3562,1000.0,EX_4hphac_e
-1000.0,3563,1000.0,EX_4hthr_e
-1000.0,3564,1000.0,EX_6apa_e
-1000.0,3565,1000.0,EX_6pgc_e
-1000.0,3566,1000.0,EX_aa_e
-1000.0,3567,1000.0,EX_abt__D_e
-1000.0,3568,1000.0,EX_abt__L_e
-1000.0,3569,1000.0,EX_acon_C_e
-1000.0,3570,1000.0,EX_actn__R_e
-1000.0,3571,1000.0,EX_acysbmn_e
-1000.0,3572,1000.0,EX_ad_e
-1000.0,3573,1000.0,EX_AEP_e
-1000.0,3574,1000.0,EX_airs_e
-1000.0,3575,1000.0,EX_alac__S_e
-1000.0,3576,1000.0,EX_ala_L_asp__L_e
-1000.0,3577,1000.0,EX_ala_L_gln__L_e
-1000.0,3578,1000.0,EX_ala_L_glu__L_e
-1000.0,3579,1000.0,EX_ala_L_his__L_e
-1000.0,3580,1000.0,EX_ala_L_leu__L_e
-1000.0,3581,1000.0,EX_ala_L_Thr__L_e
-1000.0,3582,1000.0,EX_amylase_e
-1000.0,3583,1000.0,EX_amylose300_e
-1000.0,3584,1000.0,EX_antim_e
-1000.0,3585,1000.0,EX_araban__L_e
-1000.0,3586,1000.0,EX_arab__D_e
-1000.0,3587,1000.0,EX_argp_e
-1000.0,3588,1000.0,EX_arsenb_e
-1000.0,3589,1000.0,EX_arsna_e
-1000.0,3590,1000.0,EX_arsni2_e
-1000.0,3591,1000.0,EX_aso4_e
-1000.0,3592,1000.0,EX_atp_e
-1000.0,3593,1000.0,EX_bilea_e
-1000.0,3594,1000.0,EX_bmn_e
-1000.0,3595,1000.0,EX_btd_RR_e
-1000.0,3596,1000.0,EX_btoh_e
-1000.0,3597,1000.0,EX_buts_e
-1000.0,3598,1000.0,EX_bzalc_e
-1000.0,3599,1000.0,EX_bzal_e
-1000.0,3600,1000.0,EX_bz_e
-1000.0,3601,1000.0,EX_catechol_e
-1000.0,3602,1000.0,EX_cbl1hbi_e
-1000.0,3603,1000.0,EX_cbl2_e
-1000.0,3604,1000.0,EX_cell4_e
-1000.0,3605,1000.0,EX_cell500_e
-1000.0,3606,1000.0,EX_cell6_e
-1000.0,3607,1000.0,EX_cellb_e
-1000.0,3608,1000.0,EX_ch4_e
-1000.0,3609,1000.0,EX_ch4s_e
-1000.0,3610,1000.0,EX_chitob_e
-1000.0,3611,1000.0,EX_chols_e
-1000.0,3612,1000.0,EX_chor_e
-1000.0,3613,1000.0,EX_Cit_Mg_e
-1000.0,3614,1000.0,EX_citr__L_e
-1000.0,3615,1000.0,EX_coa_e
-1000.0,3616,1000.0,EX_co_e
-1000.0,3617,1000.0,EX_colipa20Oag_e
-1000.0,3618,1000.0,EX_colipaOA_e
-1000.0,3619,1000.0,EX_confrl_e
-1000.0,3620,1000.0,EX_cro4_e
-1000.0,3621,1000.0,EX_ctbt_e
-1000.0,3622,1000.0,EX_cysi__L_e
-1000.0,3623,1000.0,EX_cyst__L_e
-1000.0,3624,1000.0,EX_dextrin_e
-1000.0,3625,1000.0,EX_diact_e
-1000.0,3626,1000.0,EX_djenk_e
-1000.0,3627,1000.0,EX_dma_e
-1000.0,3628,1000.0,EX_drib_e
-1000.0,3629,1000.0,EX_dxyl_e
-1000.0,3630,1000.0,EX_ectoine_e
-1000.0,3631,1000.0,EX_elao_e
-1000.0,3632,1000.0,EX_elar_e
-1000.0,3633,1000.0,EX_elco_e
-1000.0,3634,1000.0,EX_elcr_e
-1000.0,3635,1000.0,EX_eths_e
-1000.0,3636,1000.0,EX_fe3dhbzs3_e
-1000.0,3637,1000.0,EX_fe_e
-1000.0,3638,1000.0,EX_fer_e
-1000.0,3639,1000.0,EX_feroxB_e
-1000.0,3640,1000.0,EX_feroxBfe_e
-1000.0,3641,1000.0,EX_feroxE_e
-1000.0,3642,1000.0,EX_feroxEfe_e
-1000.0,3643,1000.0,EX_feroxG_e
-1000.0,3644,1000.0,EX_feroxGfe_e
-1000.0,3645,1000.0,EX_ferrich_e
-1000.0,3646,1000.0,EX_ferxa_e
-1000.0,3647,1000.0,EX_fol_e
-1000.0,3648,1000.0,EX_frmd_e
-1000.0,3649,1000.0,EX_fuc1p__L_e
-1000.0,3650,1000.0,EX_ga_e
-1000.0,3651,1000.0,EX_galam_e
-1000.0,3652,1000.0,EX_galctr__D_e
-1000.0,3653,1000.0,EX_galman4_e
-1000.0,3654,1000.0,EX_galman600_e
-1000.0,3655,1000.0,EX_galman6_e
-1000.0,3656,1000.0,EX_gcald_e
-1000.0,3657,1000.0,EX_glcglyc_e
-1000.0,3658,1000.0,EX_glcman4_e
-1000.0,3659,1000.0,EX_glcman600_e
-1000.0,3660,1000.0,EX_glcman6_e
-1000.0,3661,1000.0,EX_glcn__D_e
-1000.0,3662,1000.0,EX_glucan1500_e
-1000.0,3663,1000.0,EX_glucan4_e
-1000.0,3664,1000.0,EX_glucan6_e
-1000.0,3665,1000.0,EX_glu__D_e
-1000.0,3666,1000.0,EX_glx_e
-1000.0,3667,1000.0,EX_gly_asn__L_e
-1000.0,3668,1000.0,EX_gly_asp__L_e
-1000.0,3669,1000.0,EX_glycogen1500_e
-1000.0,3670,1000.0,EX_glycogen_e
-1000.0,3671,1000.0,EX_gly_gln__L_e
-1000.0,3672,1000.0,EX_gly_glu__L_e
-1000.0,3673,1000.0,EX_gly_met__L_e
-1000.0,3674,1000.0,EX_gly_pro__L_e
-1000.0,3675,1000.0,EX_gm1lipa_e
-1000.0,3676,1000.0,EX_gm1lipb_e
-1000.0,3677,1000.0,EX_gm2lipa_e
-1000.0,3678,1000.0,EX_guln__L_e
-1000.0,3679,1000.0,EX_h2co3_e
-1000.0,3680,1000.0,EX_hco3_e
-1000.0,3681,1000.0,EX_hexs_e
-1000.0,3682,1000.0,EX_hqn_e
-1000.0,3683,1000.0,EX_ibt_e
-1000.0,3684,1000.0,EX_icit_e
-1000.0,3685,1000.0,EX_id3acald_e
-1000.0,3686,1000.0,EX_ind3ac_e
-1000.0,3687,1000.0,EX_istnt_e
-1000.0,3688,1000.0,EX_kdo2lipid4b_e
-1000.0,3689,1000.0,EX_kokdolipidA_e
-1000.0,3690,1000.0,EX_L_alagly_e
-1000.0,3691,1000.0,EX_lanth_e
-1000.0,3692,1000.0,EX_Larab_e
-1000.0,3693,1000.0,EX_Lcyst_e
-1000.0,3694,1000.0,EX_lipb_e
-1000.0,3695,1000.0,EX_lipt_e
-1000.0,3696,1000.0,EX_lmn2_e
-1000.0,3697,1000.0,EX_lmn30_e
-1000.0,3698,1000.0,EX_madg_e
-1000.0,3699,1000.0,EX_malthp_e
-1000.0,3700,1000.0,EX_man1p_e
-1000.0,3701,1000.0,EX_manb_e
-1000.0,3702,1000.0,EX_mantr_e
-1000.0,3703,1000.0,EX_manttr_e
-1000.0,3704,1000.0,EX_mbdg_e
-1000.0,3705,1000.0,EX_met_L_ala__L_e
-1000.0,3706,1000.0,EX_metox_e
-1000.0,3707,1000.0,EX_metox__R_e
-1000.0,3708,1000.0,EX_mma_e
-1000.0,3709,1000.0,EX_mn4_e
-1000.0,3710,1000.0,EX_mops_e
-1000.0,3711,1000.0,EX_murein4p3p_e
-1000.0,3712,1000.0,EX_murein4p4p_e
-1000.0,3713,1000.0,EX_murein4px4p_e
-1000.0,3714,1000.0,EX_murein4px4px4p_e
-1000.0,3715,1000.0,EX_murein5p3p_e
-1000.0,3716,1000.0,EX_murein5p4p_e
-1000.0,3717,1000.0,EX_murein5p5p5p_e
-1000.0,3718,1000.0,EX_murein5p5p_e
-1000.0,3719,1000.0,EX_murein5px3p_e
-1000.0,3720,1000.0,EX_murein5px4p_e
-1000.0,3721,1000.0,EX_murein5px4px4p_e
-1000.0,3722,1000.0,EX_m_xyl_e
-1000.0,3723,1000.0,EX_n2_e
-1000.0,3724,1000.0,EX_nad_e
-1000.0,3725,1000.0,EX_ncam_e
-1000.0,3726,1000.0,EX_o6a4colipa_e
-1000.0,3727,1000.0,EX_oaa_e
-1000.0,3728,1000.0,EX_orn__L_e
-1000.0,3729,1000.0,EX_oxa_e
-1000.0,3730,1000.0,EX_pac_e
-1000.0,3731,1000.0,EX_pala_e
-1000.0,3732,1000.0,EX_pdima_e
-1000.0,3733,1000.0,EX_peng_e
-1000.0,3734,1000.0,EX_pentso3_e
-1000.0,3735,1000.0,EX_pep_e
-1000.0,3736,1000.0,EX_phdca_e
-1000.0,3737,1000.0,EX_phenol_e
-1000.0,3738,1000.0,EX_photon_e
-1000.0,3739,1000.0,EX_pime_e
-1000.0,3740,1000.0,EX_ppdima_e
-1000.0,3741,1000.0,EX_ppi_e
-1000.0,3742,1000.0,EX_ppoh_e
-1000.0,3743,1000.0,EX_prolb_e
-1000.0,3744,1000.0,EX_pser__D_e
-1000.0,3745,1000.0,EX_pta_e
-1000.0,3746,1000.0,EX_pullulan1200_e
-1000.0,3747,1000.0,EX_pur_e
-1000.0,3748,1000.0,EX_p_xyl_e
-1000.0,3749,1000.0,EX_raffin_e
-1000.0,3750,1000.0,EX_rbt_e
-1000.0,3751,1000.0,EX_remnant1_e
-1000.0,3752,1000.0,EX_ribflv_e
-1000.0,3753,1000.0,EX_rnam_e
-1000.0,3754,1000.0,EX_salchs2_e
-1000.0,3755,1000.0,EX_salchs2fe_e
-1000.0,3756,1000.0,EX_salchs4_e
-1000.0,3757,1000.0,EX_salchs4fe_e
-1000.0,3758,1000.0,EX_salchsx_e
-1000.0,3759,1000.0,EX_salcn_e
-1000.0,3760,1000.0,EX_s_e
-1000.0,3761,1000.0,EX_srb__L_e
-1000.0,3762,1000.0,EX_starch1200_e
-1000.0,3763,1000.0,EX_starch_e
-1000.0,3764,1000.0,EX_subtilisin_e
-1000.0,3765,1000.0,EX_sula_e
-1000.0,3766,1000.0,EX_T4hcinnm_e
-1000.0,3767,1000.0,EX_tag__D_e
-1000.0,3768,1000.0,EX_tc4_e
-1000.0,3769,1000.0,EX_tc7_e
-1000.0,3770,1000.0,EX_tcb_e
-1000.0,3771,1000.0,EX_tet_e
-1000.0,3772,1000.0,EX_thiog_e
-1000.0,3773,1000.0,EX_tmp_e
-1000.0,3774,1000.0,EX_tol_e
-1000.0,3775,1000.0,EX_tton_e
-1000.0,3776,1000.0,EX_u4_e
-1000.0,3777,1000.0,EX_u6_e
-1000.0,3778,1000.0,EX_uaagmda_e
-1000.0,3779,1000.0,EX_udcpdp_e
-1000.0,3780,1000.0,EX_udcpo4_e
-1000.0,3781,1000.0,EX_udcpo5_e
-1000.0,3782,1000.0,EX_udcpp_e
-1000.0,3783,1000.0,EX_unknown_cbl1deg_e
-1000.0,3784,1000.0,EX_unknown_rbfdeg_e
-1000.0,3785,1000.0,EX_urate_e
-1000.0,3786,1000.0,EX_v4_e
-1000.0,3787,1000.0,EX_v5_e
-1000.0,3788,1000.0,EX_vanln_e
-1000.0,3789,1000.0,EX_vanlt_e
-1000.0,3790,1000.0,EX_xyl3_e
-1000.0,3791,1000.0,EX_xylan12_e
-1000.0,3792,1000.0,EX_xylan4_e
-1000.0,3793,1000.0,EX_xylan8_e
-1000.0,3794,1000.0,EX_xylb_e
0.0,3795,1000.0,F430S1
0.0,3796,1000.0,F430S2
0.0,3797,1000.0,F430S3
0.0,3798,1000.0,F430S4
0.0,3799,1000.0,F430S5
0.0,3800,1000.0,F4D
-1000.0,3802,1000.0,F4MTSPD
-1000.0,3803,1000.0,F4MTSPR
0.0,3804,1000.0,F4NH
-1000.0,3805,1000.0,F4NPR
0.0,3806,1000.0,F4RHi
0.0,3807,1000.0,F6Pt6_2
-1000.0,3808,1000.0,FACOAL140
-1000.0,3809,1000.0,FACOAL140_ISO
-1000.0,3810,1000.0,FACOAL150_anteiso
-1000.0,3811,1000.0,FACOAL150_ISO
-1000.0,3812,1000.0,FACOAL160
-1000.0,3813,1000.0,FACOAL160_ISO
-1000.0,3814,1000.0,FACOAL161
-1000.0,3815,1000.0,FACOAL161_ISO
-1000.0,3816,1000.0,FACOAL170_anteiso
-1000.0,3817,1000.0,FACOAL170_ISO
-1000.0,3818,1000.0,FACOAL171_anteiso
-1000.0,3819,1000.0,FACOAL171_ISO
-1000.0,3820,1000.0,FACOAL180
-1000.0,3821,1000.0,FACOAL180_2
-1000.0,3822,1000.0,FACOAL181
-1000.0,3823,1000.0,FACOAL200
0.0,3824,1000.0,FACOAL40It2pp
0.0,3825,1000.0,FACOAL40t2pp
0.0,3826,1000.0,FACOAL50It2pp
0.0,3827,1000.0,FACOAL50t2pp
-1000.0,3828,1000.0,FACOAL80
-1000.0,3829,1000.0,FACOALPHDCA
-1000.0,3830,1000.0,FACOALPREPH
0.0,3831,1000.0,FADMQOR
0.0,3832,1000.0,FADOX
0.0,3833,1000.0,FAH4
0.0,3834,1000.0,FALDDH
0.0,3835,1000.0,FAMPL1
0.0,3836,1000.0,FAMPL2
0.0,3837,1000.0,FAMPL3
0.0,3838,1000.0,FAMPL4
0.0,3839,1000.0,FAMPL5
0.0,3840,1000.0,FAO1
0.0,3841,1000.0,FAO10
0.0,3842,1000.0,FAO11
0.0,3843,1000.0,FAO2
0.0,3844,1000.0,FAO3
0.0,3845,1000.0,FAO4
0.0,3846,1000.0,FAS100
0.0,3847,1000.0,FAS120
0.0,3848,1000.0,FAS140
0.0,3849,1000.0,FAS160
0.0,3850,1000.0,FAS161
0.0,3851,1000.0,FAS180
0.0,3852,1000.0,FAS181
0.0,3853,1000.0,FAS200
0.0,3854,1000.0,FAS240_L
0.0,3855,1000.0,FAS260
0.0,3856,1000.0,FAS80_L
0.0,3857,1000.0,FASC120ACP
0.0,3858,1000.0,FASC140ACP
0.0,3859,1000.0,FASC141ACP
0.0,3860,1000.0,FASC160ACP
0.0,3861,1000.0,FASC161ACP
0.0,3862,1000.0,FASC180ACP
0.0,3863,1000.0,FASC181ACP
0.0,3864,1000.0,FASC182ACP
0.0,3865,1000.0,FASC200ACP
0.0,3866,1000.0,FASC201ACP
0.0,3867,1000.0,FASC220ACP
0.0,3868,1000.0,FASC221ACP
0.0,3869,1000.0,FASC240ACP
0.0,3870,1000.0,FASC300
0.0,3871,1000.0,FASC320
0.0,3872,1000.0,FASm1601
0.0,3873,1000.0,FASm180
0.0,3874,1000.0,FASm1801
0.0,3875,1000.0,FASm2001
0.0,3876,1000.0,FASm2002
0.0,3877,1000.0,FASm220
0.0,3878,1000.0,FASm2201
0.0,3879,1000.0,FASm2202
0.0,3880,1000.0,FASm240
0.0,3881,1000.0,FASm2401
0.0,3882,1000.0,FASm2402
0.0,3883,1000.0,FASm260
0.0,3884,1000.0,FASm2601
0.0,3885,1000.0,FASm2602
0.0,3886,1000.0,FASm280
0.0,3887,1000.0,FASm2801
0.0,3888,1000.0,FASm2802
0.0,3889,1000.0,FASm300
0.0,3890,1000.0,FASm3001
0.0,3891,1000.0,FASm320
0.0,3892,1000.0,FASm340
0.0,3893,1000.0,FASPHDCA
-1000.0,3894,1000.0,FBA2
0.0,3895,1000.0,FBPO
0.0,3896,1000.0,FCLT2
0.0,3897,1000.0,FCLT_2
0.0,3898,1000.0,FCOAH2
0.0,3899,1000.0,FCOAHA
0.0,3900,1000.0,FDH
0.0,3901,1000.0,FDH2
0.0,3902,1000.0,FDH3
0.0,3903,1000.0,FDH4pp_1
0.0,3904,1000.0,FDH5pp_1
-1000.0,3905,1000.0,FDH5r2pp
0.0,3906,1000.0,FDH6pp
-1000.0,3907,1000.0,FDH7
0.0,3908,1000.0,FDMO1
0.0,3909,1000.0,FDMO_1
0.0,3910,1000.0,FDMO2_1
0.0,3911,1000.0,FDMO3_1
0.0,3912,1000.0,FDMO4_1
0.0,3913,1000.0,FDMO5
0.0,3914,1000.0,FDMO5_1
0.0,3915,1000.0,FDMO6_1
0.0,3916,1000.0,FDMOtau
0.0,3917,1000.0,FE2abc
0.0,3918,1000.0,FE2Gabcpp
-1000.0,3919,1000.0,FE2t
0.0,3920,1000.0,FE2t4pp
0.0,3921,1000.0,FE3abc
0.0,3922,1000.0,FE3Gabcpp
0.0,3923,1000.0,FE3t
0.0,3924,1000.0,FEDCabc
0.0,3925,1000.0,FEDHBZS3R1
0.0,3926,1000.0,FEDHBZS3R2
0.0,3927,1000.0,FEDHBZS3R3
0.0,3928,1000.0,FEENTER2tpp
-1000.0,3929,1000.0,FEex
-1000.0,3930,1000.0,FEpp
0.0,3931,1000.0,FERCYT
0.0,3932,1000.0,FERIRDe
0.0,3933,1000.0,FEROXBFEabcpp
0.0,3934,1000.0,FEROXBFER1
0.0,3935,1000.0,FEROXBFER2
0.0,3936,1000.0,FEROXBFER3
-1000.0,3937,1000.0,FEROXBFEtex
-1000.0,3938,1000.0,FEROXBtex
-1000.0,3939,1000.0,FEROXBtpp
0.0,3940,1000.0,FEROXEFEabcpp
0.0,3941,1000.0,FEROXEFER1
0.0,3942,1000.0,FEROXEFER2
0.0,3943,1000.0,FEROXEFER3
-1000.0,3944,1000.0,FEROXEFEtex
-1000.0,3945,1000.0,FEROXEtex
-1000.0,3946,1000.0,FEROXEtpp
0.0,3947,1000.0,FEROXGFEabcpp
0.0,3948,1000.0,FEROXGFER1
0.0,3949,1000.0,FEROXGFER2
0.0,3950,1000.0,FEROXGFER3
0.0,3951,1000.0,FEROXGFEtonex
-1000.0,3952,1000.0,FEROXGtex
-1000.0,3953,1000.0,FEROXGtpp
0.0,3954,1000.0,FERRICHabc
-1000.0,3955,1000.0,FERtex
-1000.0,3956,1000.0,FERtpp
0.0,3957,1000.0,FERULCOAS
0.0,3958,1000.0,FERXAabc
-1000.0,3959,1000.0,FETRANS
-1000.0,3960,1000.0,FFSD1r
0.0,3961,1000.0,FGLU
0.0,3962,1000.0,FGLU_1
0.0,3963,1000.0,FLDO
0.0,3964,1000.0,FLDR
-1000.0,3965,1000.0,FLNDPR2r
0.0,3966,1000.0,FLVR_1
0.0,3967,1000.0,FMETDF
0.0,3968,1000.0,FMETTRS_1
-1000.0,3969,1000.0,FMFD_b
-1000.0,3970,1000.0,FMFTSPFT_b
0.0,3971,1000.0,FMNRy
-1000.0,3972,1000.0,FNOR
-1000.0,3973,1000.0,FOAMtex
-1000.0,3974,1000.0,FOAMtrpp
0.0,3975,1000.0,FOLD3
0.0,3976,1000.0,FOLR2
-1000.0,3977,1000.0,FOLt
0.0,3978,1000.0,FORAMD
0.0,3979,1000.0,FORGLUIH
-1000.0,3980,1000.0,FORMCOAL
0.0,3982,1000.0,FORt2
0.0,3983,1000.0,FORt3
0.0,3984,1000.0,FORti
-1000.0,3985,1000.0,FPGS_tm
0.0,3986,1000.0,FQR
0.0,3987,1000.0,FRD
-1000.0,3988,1000.0,FRD2rpp
-1000.0,3989,1000.0,FRD5
0.0,3990,1000.0,FRD7
0.0,3991,1000.0,FRDO
-1000.0,3992,1000.0,FRDO2r
-1000.0,3993,1000.0,FRDO3r
-1000.0,3994,1000.0,FRDPPCR2
-1000.0,3995,1000.0,FRNDPR2r
-1000.0,3996,1000.0,FRNDPR2r_1
0.0,3997,1000.0,FRRPPDIMAS
0.0,3998,1000.0,FRTT
0.0,3999,1000.0,FRTT2
0.0,4000,1000.0,FRUabc
0.0,4001,1000.0,FRUpts
0.0,4002,1000.0,FRUpts2
0.0,4003,1000.0,FRUt3
-1000.0,4004,1000.0,FTCD
0.0,4005,1000.0,FTHFCL
0.0,4006,1000.0,FTR
0.0,4007,1000.0,FUCASE
0.0,4008,1000.0,FUCASE2
0.0,4009,1000.0,FUCPt6_2
-1000.0,4010,1000.0,FUCt
0.0,4011,1000.0,FUMAC
0.0,4012,1000.0,FUMt2_2
0.0,4013,1000.0,FUMt2_3
-1000.0,4014,1000.0,FUMt2r
0.0,4015,1000.0,FUMt3
-1000.0,4016,1000.0,FUMtpp
0.0,4017,1000.0,FUTH
0.0,4018,1000.0,FUTS
0.0,4019,1000.0,G16MTM1
0.0,4020,1000.0,G16MTM10
0.0,4021,1000.0,G16MTM2
0.0,4022,1000.0,G16MTM4
0.0,4023,1000.0,G16MTM5
0.0,4024,1000.0,G16MTM6
0.0,4025,1000.0,G16MTM7
0.0,4026,1000.0,G16MTM8
0.0,4027,1000.0,G16MTM9
0.0,4028,1000.0,G1Dx
0.0,4029,1000.0,G1PCTYT
-1000.0,4030,1000.0,G1PDH
0.0,4031,1000.0,G1PP
0.0,4032,1000.0,G1PPDM
0.0,4033,1000.0,G1Pt6_2
0.0,4034,1000.0,G3PAT181_9
0.0,4035,1000.0,G3PAT182_9_12
0.0,4036,1000.0,G3PAT183_6_9_12
0.0,4037,1000.0,G3PAT183_9_12_15
0.0,4038,1000.0,G3PAT184_6_9_12_15
0.0,4039,1000.0,G3PAT190
0.0,4040,1000.0,G3PCT
-1000.0,4042,0.0,G3PD1
0.0,4043,1000.0,G3PD2_1
0.0,4044,1000.0,G3PD4
0.0,4045,1000.0,G3POA_BS
0.0,4046,1000.0,G5SD2
0.0,4047,1000.0,G6PBDH
0.0,4048,1000.0,G6PDH1
0.0,4049,1000.0,G6PDH3
-1000.0,4050,1000.0,G6PI
-1000.0,4051,1000.0,G6PI3
0.0,4052,1000.0,G6Pt6_2
-1000.0,4053,1000.0,GADktpp
0.0,4054,1000.0,GADOX
-1000.0,4055,1000.0,GAL6PI
0.0,4056,1000.0,GALabc
0.0,4057,1000.0,GALAM6PISO
0.0,4058,1000.0,GALAMPTSpp
-1000.0,4059,1000.0,GALAMtex
0.0,4060,1000.0,GALCTD_1
-1000.0,4061,1000.0,GALCTNt2r
0.0,4062,1000.0,GALCTRt2
-1000.0,4063,1000.0,GALCTt2r
0.0,4064,1000.0,GALFT
0.0,4065,1000.0,GALM1
0.0,4066,1000.0,GALM2
0.0,4067,1000.0,GALMAN4
0.0,4068,1000.0,GALMAN4abc
0.0,4069,1000.0,GALMAN6
0.0,4070,1000.0,GALMAN600a_e
0.0,4071,1000.0,GALMAN600b_e
0.0,4072,1000.0,GALMAN600c_e
0.0,4073,1000.0,GALMAN6abc
-1000.0,4074,1000.0,GalMr
0.0,4075,1000.0,GALR1TRA1
0.0,4076,1000.0,GALR1TRA2
0.0,4077,1000.0,GALR1TRB1
0.0,4078,1000.0,GALR1TRB2
0.0,4079,1000.0,GALS1
0.0,4080,1000.0,GALS2
0.0,4081,1000.0,GALS4
0.0,4082,1000.0,GALT
0.0,4083,1000.0,GALt2
0.0,4084,1000.0,GALTpts
0.0,4085,1000.0,GALURt2r
-1000.0,4086,1000.0,GAM6Pt
0.0,4087,1000.0,GAMpts
0.0,4088,1000.0,GAPDi_nadp
-1000.0,4089,1000.0,GAPD_nadp
-1000.0,4090,1000.0,GAt1
-1000.0,4091,1000.0,GAt2pp
0.0,4092,1000.0,GBBTNabc
0.0,4093,1000.0,GBEZY
-1000.0,4094,1000.0,GCALDt
0.0,4095,1000.0,GCATENEC
0.0,4096,1000.0,GCC2
0.0,4097,1000.0,GCCa
0.0,4098,1000.0,GCCb
0.0,4099,1000.0,GCCc
0.0,4100,1000.0,GDBTALDH
-1000.0,4101,1000.0,GDH1
0.0,4102,1000.0,GF4GL_0
0.0,4103,1000.0,GF4GL_1
0.0,4104,1000.0,GF4GL_2
0.0,4105,1000.0,GF4GL_3
0.0,4106,1000.0,GF4GL_4
0.0,4107,1000.0,GF4GL_5
0.0,4108,1000.0,GF4GL_6
0.0,4109,1000.0,GFUCS
0.0,4110,1000.0,GGDPR
0.0,4111,1000.0,GGGPS
0.0,4112,1000.0,GGLUCT2
0.0,4113,1000.0,GGPP
0.0,4114,1000.0,GGPS
0.0,4115,1000.0,GGTAe2
0.0,4116,1000.0,GGTT
-1000.0,4117,1000.0,GHBDHy
-1000.0,4118,1000.0,GK2
0.0,4119,1000.0,GK_adp
-1000.0,4120,1000.0,GLA
0.0,4121,1000.0,GLCAASE3
0.0,4122,1000.0,GLCabc
0.0,4123,1000.0,GLCDe
0.0,4124,1000.0,GLCGLYCabcpp_syn
-1000.0,4125,1000.0,GLCGLYCtex
0.0,4126,1000.0,GLCGSD
0.0,4127,1000.0,GLCMAN4
0.0,4128,1000.0,GLCMAN4abc
0.0,4129,1000.0,GLCMAN6
0.0,4130,1000.0,GLCMAN600a_e
0.0,4131,1000.0,GLCMAN600b_e
0.0,4132,1000.0,GLCMAN600c_e
0.0,4133,1000.0,GLCMAN6abc
0.0,4134,1000.0,GLCNt2ir
-1000.0,4135,1000.0,GLCNt2r
0.0,4136,1000.0,GLCOAS
0.0,4137,1000.0,GLCOASYNT
0.0,4138,1000.0,GLCPcom_SA
0.0,4139,1000.0,GLCpts
0.0,4140,1000.0,GLCR1TRA1
0.0,4141,1000.0,GLCR1TRB1
0.0,4142,1000.0,GLCRAL_1
0.0,4143,1000.0,GLCRD_1
0.0,4144,1000.0,GLCRt2r
0.0,4145,1000.0,GLCS2
0.0,4146,1000.0,GLCt2
0.0,4147,1000.0,GLCTR4
0.0,4148,1000.0,GLCTR4N
-1000.0,4149,1000.0,GLCURS1
-1000.0,4150,1000.0,GLCURT
0.0,4151,1000.0,GLCURt2r
0.0,4152,1000.0,GLMS_syn
0.0,4153,1000.0,GLNabc
0.0,4154,1000.0,GLNSP1
0.0,4155,1000.0,GLNSP2
0.0,4156,1000.0,GLNSP3
0.0,4157,1000.0,GLNTRAT
0.0,4158,1000.0,GLS
0.0,4159,1000.0,GLS2
0.0,4160,1000.0,GLS2e
0.0,4161,1000.0,GLS3e
0.0,4162,1000.0,GLSe
0.0,4163,1000.0,GLUabc
-1000.0,4164,1000.0,GLUABUTt7
0.0,4165,1000.0,GLUCAN2abc
0.0,4166,1000.0,GLUCANabc
0.0,4167,1000.0,GLU_Dt2
0.0,4168,1000.0,GLUDxi
0.0,4169,1000.0,GLUDyi
-1000.0,4170,1000.0,GLUFORT
0.0,4171,1000.0,GLUFT
0.0,4172,1000.0,GLUK_syn
0.0,4173,1000.0,GLUS_F420
0.0,4174,1000.0,GLUSx
0.0,4175,1000.0,GLUSz
0.0,4176,1000.0,GLUt2r
0.0,4177,1000.0,GLUt4
0.0,4178,1000.0,GLUTCOADHc
0.0,4179,1000.0,GLUTRS_Gln
0.0,4180,1000.0,GLXCBL
0.0,4181,1000.0,GLXO1
-1000.0,4182,1000.0,GLXO3r
0.0,4183,1000.0,GLXt2
0.0,4184,1000.0,GLY3Pt2
0.0,4185,1000.0,GLYabc
0.0,4186,1000.0,GLYabcpp
0.0,4187,1000.0,GLYALDDr
-1000.0,4188,1000.0,GLYALDt
0.0,4189,1000.0,GLYATi
0.0,4190,1000.0,GLYBabc
-1000.0,4191,1000.0,GLYBt2r
0.0,4192,1000.0,GLYC3Pabc
0.0,4193,1000.0,GLYC3Pt6
0.0,4194,1000.0,GLYCDH
0.0,4195,1000.0,GLYCL_2
